Participant,GoodBad,Angle1,Angle2,Angle3,Angle4
12,1,51.0954,44.5621,100.0795,138.6944
12,1,50.9785,45.0209,102.3385,139.9064
12,1,51.0211,46.3194,92.1327,145.206
12,1,52.6341,46.1412,89.5994,142.6967
12,1,53.2303,45.7676,84.2506,142.2545
12,1,54.0052,45.3524,83.6167,141.0083
12,1,54.3233,43.821,83.2683,134.3461
12,1,54.5636,40.6291,78.0658,123.7141
12,1,54.9769,38.0864,71.2887,113.2254
12,1,56.4473,36.7667,63.8641,103.0496
12,1,57.624,36.5461,62.6977,101.8875
12,1,60.0147,39.2267,56.5851,90.0584
12,1,63.1851,45.6389,44.6831,77.4243
12,1,67.1276,53.884,35.7187,63.3676
12,1,61.8452,50.5579,41.1038,41.201
12,1,62.6252,53.255,36.4657,27.9755
12,1,65.1034,52.8076,29.9923,22.6202
12,1,67.8102,46.2114,21.7023,25.8643
12,1,69.8579,44.8002,16.0837,27.8165
12,1,71.6773,46.5712,13.1744,33.3595
12,1,69.6119,37.8473,15.814,38.0408
12,1,65.4706,34.4189,20.7516,42.7772
12,1,63.0744,34.1276,23.5038,45.98
12,1,59.1916,32.6569,27.0441,49.5437
12,1,52.8318,28.4891,26.6686,52.1373
12,1,48.4277,26.4874,28.9159,55.2679
12,1,41.2665,23.8698,34.1748,59.5257
12,1,31.7977,21.3384,38.9038,63.5875
12,1,28.9949,17.9966,43.1211,68.056
12,1,27.1418,14.1811,46.7053,71.891
12,1,24.2624,11.3348,51.7763,76.4761
12,1,22.1965,10.0785,55.9656,79.2605
12,1,20.1094,8.7001,59.4772,80.9183
12,1,16.4876,7.4418,64.1804,82.7139
12,1,13.4922,8.753,67.6929,82.9961
12,1,11.907,10.2129,71.1498,82.2422
12,1,12.1221,9.5177,72.5032,82.4192
12,1,11.4089,6.9644,74.3356,84.1649
12,1,8.7713,5.0877,77.2503,86.8536
12,1,8.3876,5.8295,78.7514,88.9979
12,1,9.386,7.7895,79.2874,90.7252
12,1,9.5176,9.159,79.7302,91.2435
12,1,8.9493,9.9831,80.3621,91.7936
12,1,8.0273,10.4904,80.8075,92.3665
12,1,8.0282,10.9309,80.4839,92.8564
12,1,8.2712,11.3986,79.808,93.2517
12,1,9.1471,11.8151,78.4949,93.7948
12,1,10.8844,12.2779,77.0629,94.5083
12,1,11.2905,12.6438,76.7354,94.9374
12,1,10.7419,12.2715,76.8391,94.5861
12,1,10.444,11.2514,76.5108,93.6376
12,1,10.435,10.1333,76.1187,92.6017
12,1,10.2173,9.2132,75.8401,91.3694
12,1,10.2167,9.1862,75.6141,91.0891
12,1,10.5363,9.5667,74.7493,90.9837
12,1,10.6376,10.0698,74.0921,91.1819
12,1,10.9081,10.3166,73.611,91.5175
12,1,11.1391,10.2809,73.1738,91.8744
12,1,11.2122,10.329,72.9634,91.567
12,1,11.1571,10.1101,72.9789,91.1259
12,1,10.9651,10.1153,73.0416,90.999
12,1,10.9237,10.2634,74.2384,92.2849
12,1,10.7631,10.4764,74.6447,92.7234
12,1,10.2903,10.8024,74.5786,92.886
12,1,10.0373,10.8312,74.798,92.8811
12,1,9.9898,10.7784,74.8567,92.8931
12,1,10.0256,10.6407,74.8961,92.79
12,1,9.9138,10.2569,75.0128,92.4553
12,1,9.7877,9.8308,75.1212,92.1109
12,1,9.8947,9.7376,74.9694,91.8414
12,1,10.202,9.545,74.6062,91.5341
12,1,10.0903,9.2264,74.6522,91.3475
12,2,15.2028,10.701,65.2791,89.1024
12,2,12.0602,6.3048,70.0584,85.9891
12,2,11.9894,6.357,70.1055,86.0942
12,2,11.8302,6.4252,70.244,86.2101
12,2,11.7876,6.42,70.3378,86.2639
12,2,11.6345,6.5062,70.4847,86.3631
12,2,11.5638,6.5478,70.5141,86.3388
12,2,11.6411,6.4618,70.461,86.1242
12,2,11.9142,6.4221,70.2089,85.991
12,2,12.2511,6.5522,69.8845,86.0581
12,2,12.8599,6.5809,69.3394,85.8484
12,2,13.6827,6.195,68.5112,85.1749
12,2,15.158,5.9842,67.0888,84.7317
12,2,16.4523,5.944,65.8463,84.3417
12,2,18.004,5.5743,64.2206,83.3464
12,2,19.047,5.7539,62.5725,83.0041
12,2,20.0984,6.0454,60.8894,82.2818
12,2,22.1079,5.6377,59.194,79.4166
12,2,22.7873,6.1279,57.8938,76.3506
12,2,23.638,7.2668,55.8048,72.6196
12,2,24.3971,8.1613,54.0687,70.7008
12,2,26.7946,10.1724,51.5277,68.3215
12,2,28.0777,11.8348,49.8475,66.0391
12,2,30.3953,14.2525,47.3309,62.4095
12,2,33.5138,16.3493,44.2825,58.861
12,2,36.1581,18.3676,41.5302,55.425
12,2,37.831,19.9165,39.9029,52.5999
12,2,40.6865,31.7298,37.3005,47.4851
12,2,43.1665,37.8765,35.096,43.486
12,2,45.5697,43.9025,33.0242,37.9016
12,2,47.6537,48.764,31.4084,33.5401
12,2,49.914,53.7586,29.7838,29.6474
12,2,51.4306,57.1007,28.9009,27.2788
12,2,53.1874,61.208,28.095,25.6454
12,2,54.8512,63.8839,27.342,25.7574
12,2,57.1886,67.306,25.9787,24.8322
12,2,58.5544,70.8532,25.7016,24.2759
12,2,59.7587,74.8386,26.3169,25.7983
12,2,61.0512,77.9844,26.6272,28.7039
12,2,62.3882,80.7062,26.5505,31.68
12,2,63.6283,82.9587,27.1015,34.0011
12,2,63.5176,84.3005,29.4604,35.9726
12,2,62.3785,84.3037,33.0378,39.4341
12,2,60.6288,83.9793,36.6115,43.4273
12,2,55.5994,82.5838,45.5487,53.64
12,2,51.6747,80.6806,52.1224,63.035
12,2,45.0296,76.5518,63.3452,81.542
12,2,38.7015,73.3186,74.1715,99.3244
12,2,31.8994,69.3103,87.7289,121.5155
12,2,27.3773,64.4355,101.7819,144.7522
12,2,26.9582,60.6144,110.3901,157.5227
12,2,29.3889,54.4092,117.9807,156.7206
12,2,29.0969,48.3692,119.6282,152.371
12,2,25.0597,44.752,116.3987,154.0755
12,2,23.6882,43.0236,115.5863,154.1754
12,2,23.0413,42.873,115.5176,153.8004
12,2,21.4102,42.5941,114.1811,153.5431
12,2,20.4617,41.5294,114.1763,152.9392
12,2,20.7569,41.521,114.6793,152.4187
12,2,21.2156,42.5428,115.2529,153.0273
12,2,21.2634,42.609,115.5814,152.7663
12,2,21.2192,43.2864,115.5522,150.8892
12,2,21.1231,44.47,115.475,150.7662
12,2,21.2996,45.4566,115.4332,148.5694
12,2,21.1252,47.6853,113.9526,141.4322
12,2,21.5728,48.5418,113.3984,136.8071
12,2,22.6894,49.7005,111.9221,130.9698
12,2,23.2215,53.9126,106.8148,120.0557
12,2,25.1116,57.8322,100.4655,109.342
12,2,29.06,61.4411,94.8094,97.3605
12,2,34.5985,67.0311,86.8897,82.9109
12,2,42.2796,72.7468,75.1265,69.4222
12,2,47.3469,76.0667,69.2319,60.0122
12,2,54.2228,80.1282,61.1035,45.8635
12,2,60.5978,83.2756,52.0378,34.3285
12,2,70.1747,86.5444,37.981,21.058
12,2,76.9561,86.5871,27.284,15.6777
12,2,84.6495,83.729,12.032,12.8397
12,2,88.0244,82.0789,5.7419,10.4264
12,2,88.1515,80.3477,7.77,8.2294
12,2,87.1526,80.4694,6.9871,9.068
12,2,86.9407,81.1629,5.7078,9.406
12,2,87.0365,81.0261,5.8151,7.963
12,2,86.6149,80.8434,6.1981,7.3677
12,2,86.5006,80.8253,7.2393,8.3675
12,2,86.1541,81.4356,6.2512,8.0337
12,2,86.1095,81.6262,5.9167,7.5046
12,2,86.1165,81.9892,5.3901,7.641
12,2,85.2205,82.5215,2.8565,9.28
12,2,84.404,82.3869,3.3792,12.5354
12,2,81.9125,82.0959,9.1416,19.0633
12,2,76.8385,80.9797,19.4229,29.9024
12,2,72.2241,78.3238,28.9445,45.3351
12,2,67.8582,75.2506,38.0778,61.3119
12,2,63.5882,72.7229,45.7634,74.0808
12,2,57.0681,69.8454,57.3482,92.3263
12,2,51.3538,67.9191,68.068,106.4691
12,2,43.6092,65.6475,84.1463,125.352
12,2,37.9926,62.7281,102.3873,144.5401
12,2,36.8438,61.3901,114.5565,152.0871
12,2,39.3241,55.5763,127.4011,156.9349
12,2,41.4795,49.5508,132.7213,155.0744
12,2,38.2685,48.3484,130.9398,154.9495
12,2,37.3324,47.8128,129.7993,156.4619
12,2,39.3264,45.4228,132.171,154.7256
12,2,38.3046,45.5182,131.0968,154.7186
12,2,36.9455,46.4037,129.5548,155.2818
12,2,37.4382,46.4776,130.0531,154.5986
12,2,37.6667,47.8081,130.1518,154.5034
12,2,36.5239,49.9259,128.8427,154.0629
12,2,36.1573,50.6611,128.1571,150.3839
12,2,35.3488,51.924,125.823,143.6601
12,2,34.1268,53.4909,123.1601,140.0448
12,2,33.1244,55.7278,119.5276,130.5444
12,2,32.5404,58.3564,115.0397,118.6346
12,2,31.7135,61.0369,108.964,110.8805
12,2,31.7389,63.8028,102.8071,103.2721
12,2,33.7501,68.4135,94.6019,89.4737
12,2,37.7773,74.196,84.9988,76.5023
12,2,43.4771,81.2258,74.045,60.985
12,2,49.1009,88.2142,64.9854,46.1059
12,2,53.4806,94.7131,58.3675,34.2908
12,2,58.7896,98.1078,50.4648,27.7641
12,2,69.0148,96.8401,34.1422,24.4761
12,2,73.9316,92.1151,25.3777,19.4403
12,2,77.664,86.6893,18.1497,13.3336
12,2,81.5684,85.4958,10.5749,11.851
12,2,83.7005,86.3426,2.9666,12.4003
12,2,82.7641,86.2472,0.95018,12.4182
12,2,81.9143,84.9606,1.727,10.2361
12,2,82.0732,84.8769,2.8563,10.0026
12,2,82.8172,85.5363,4.4103,11.6888
12,2,83.1846,85.9244,4.6475,11.9337
12,2,82.8534,86.0112,3.8304,11.4646
12,2,81.6609,85.8393,2.8317,11.3486
12,2,80.3951,85.7059,3.5932,11.4224
12,2,77.9616,84.9534,8.6301,12.4625
12,2,73.7957,83.5326,17.8707,16.966
12,2,69.1703,81.9187,28.2178,24.1387
12,2,64.3359,79.8997,38.4835,34.1159
12,2,58.1833,76.6724,50.657,50.0327
12,2,53.3812,73.6372,61.7121,66.8422
12,2,47.851,70.7617,75.3587,87.068
12,2,42.9413,68.3759,92.1961,109.8599
12,2,40.6946,65.9486,112.2191,135.238
12,2,45.0133,63.8575,131.7073,157.0262
12,2,50.7073,59.0766,143.8775,165.7861
12,2,46.8891,50.3297,142.3985,158.5465
12,2,43.3999,48.3702,138.2812,155.9291
12,2,46.0237,48.3777,140.7266,157.6559
12,2,43.5667,47.74,137.7497,157.6992
12,2,43.2108,48.052,138.1849,157.5517
12,2,43.8835,48.6524,138.4669,157.7765
12,2,43.5488,48.1205,137.8398,157.6068
12,2,43.7842,48.2454,138.3359,157.7205
12,2,43.625,49.1142,138.0395,158.0757
12,2,43.5704,49.6994,137.8885,158.1204
12,2,43.6026,50.5061,137.8948,158.1697
12,2,42.8601,52.5296,136.7134,156.5585
12,2,41.7239,53.8413,134.7853,152.9061
12,2,41.6017,55.5168,133.7695,146.7343
12,2,40.9824,56.3921,131.7477,139.9314
12,2,37.663,57.4594,122.6489,126.2184
12,2,37.8343,58.6501,117.8122,115.1988
12,2,38.4778,60.1728,114.1525,104.9946
12,2,38.2195,62.3523,104.4241,94.666
12,2,40.649,64.8688,97.5166,85.2891
12,2,43.2211,67.5136,93.0538,77.3264
12,2,46.1122,70.9609,84.4529,67.3997
12,2,51.1856,75.7312,71.9436,52.8256
12,2,55.8837,80.3579,62.2781,40.8942
12,2,63.456,85.6845,47.3524,26.9382
12,2,76.0374,91.5471,25.2247,19.6902
12,2,86.2479,92.5759,9.1501,21.8211
12,2,92.7231,86.7629,15.3078,14.8773
12,2,89.8087,83.2689,13.4685,11.1083
12,2,85.6898,82.4799,5.9209,9.4395
12,2,84.1715,82.1436,2.9598,9.0436
12,2,88.0217,80.4844,7.6291,6.7721
12,2,88.4417,79.5729,6.5324,5.6283
12,2,87.8338,79.0823,5.5611,4.5148
12,2,88.8559,77.9688,6.6354,3.1882
12,2,89.7999,77.0119,7.6986,2.145
12,2,89.0642,76.4152,7.216,1.3604
12,2,87.6019,75.0607,6.1988,0.23573
12,2,86.2121,72.3919,4.9358,2.718
12,2,84.6079,69.8952,3.6724,5.2237
12,2,82.3863,67.2032,1.7508,7.9179
12,2,80.1778,64.1311,1.1891,10.8862
12,2,77.285,60.8876,3.3206,14.1764
12,2,73.2134,57.2487,6.78,17.5685
12,2,67.1976,52.365,11.9486,21.2291
12,2,63.3848,48.8362,15.3176,23.9388
12,2,59.41,43.9873,19.3989,27.4327
12,2,55.4739,34.1723,22.7055,30.9705
12,2,51.7163,31.4352,26.2224,35.1636
12,2,47.4361,28.8115,30.3483,39.7424
12,2,41.1098,25.9818,34.392,44.6425
12,2,37.0629,23.8477,37.7717,48.6486
12,2,33.4355,21.4154,40.7033,52.8249
12,2,31.701,18.8547,43.682,56.9354
12,2,29.7893,16.8156,46.7539,60.3069
12,2,27.9978,14.0547,49.6184,64.5857
12,2,25.7743,10.0243,52.7667,71.0078
12,2,23.2239,7.4727,56.037,74.8602
12,2,20.3676,5.3227,59.6468,76.4171
12,2,19.2103,4.4371,61.5458,77.2442
12,2,18.1874,4.0988,63.5036,79.0013
12,2,16.9821,4.6534,65.0925,80.9321
12,2,15.5512,5.9732,66.4667,83.4354
12,2,14.8226,8.3048,66.8373,86.7462
12,2,14.956,10.7369,66.4421,89.5785
12,2,15.7636,13.2239,65.3415,92.4598
12,2,16.4176,12.4877,64.5097,92.2056
12,2,16.4013,11.2634,64.408,91.1634
12,2,15.8328,10.0682,64.8619,90.0232
12,2,15.4946,9.5908,65.0993,89.4626
12,2,15.7269,9.4436,64.8436,89.1705
12,2,16.3208,9.4648,64.3303,88.9424
12,2,16.4864,9.4578,64.0866,88.6423
12,2,16.1938,9.4498,64.2629,88.3908
12,2,15.8926,9.5542,64.5138,88.2245
12,2,15.5987,9.8022,64.7317,88.1383
12,2,15.437,10.0501,64.9364,88.2576
12,2,15.4848,10.0254,65.0234,88.333
12,2,15.4007,9.9802,65.2271,88.3937
12,2,15.1872,10.2954,65.4967,88.77
12,2,15.0212,10.5456,65.6309,89.0348
12,2,15.0663,10.7281,65.5449,89.2427
12,2,15.2299,10.7434,65.3611,89.245
12,2,15.0589,10.7697,65.4553,89.2574
13,0,1.3617,9.0854,80.523,90.4694
13,0,1.5301,4.6137,78.086,84.2111
13,0,1.6575,4.605,78.0361,84.1321
13,0,2.1111,4.6184,77.6727,84.0517
13,0,2.3434,4.7034,77.5075,84.0477
13,0,2.719,4.9055,77.262,83.996
13,0,3.5854,4.8705,76.5177,83.7799
13,0,4.6952,4.5752,75.5086,83.5872
13,0,5.9085,4.2539,74.2991,83.5296
13,0,7.0637,3.8592,72.9655,83.5375
13,0,7.6071,3.5321,72.0347,83.1431
13,0,8.3252,3.1508,70.7159,82.2704
13,0,8.942,3.0947,69.3221,81.433
13,0,9.7283,2.933,67.6008,80.4028
13,0,10.4674,2.8341,65.447,79.2377
13,0,11.5941,2.8014,62.7136,78.0094
13,0,12.9575,2.6208,59.6866,76.2838
13,0,14.693,3.1003,55.7862,73.2835
13,0,16.2204,3.6896,52.315,70.2197
13,0,18.1389,4.7294,48.2011,66.6181
13,0,20.5354,7.0135,43.2307,61.9628
13,0,27.1692,8.5603,39.6542,57.9553
13,0,33.3451,10.0715,34.2912,52.9091
13,0,37.8306,12.9481,29.9547,48.6626
13,0,42.8082,22.9837,25.0318,43.1455
13,0,47.4071,29.1303,19.9272,37.747
13,0,52.4701,34.2222,14.5231,33.0053
13,0,56.3269,37.9387,10.041,29.5608
13,0,59.0983,40.6411,6.8743,26.8025
13,0,62.3796,44.5982,2.8929,22.802
13,0,64.5632,48.098,2.0012,19.6865
13,0,66.569,52.075,5.1245,17.2459
13,0,67.2928,53.8825,7.1523,16.2081
13,0,68.2072,54.8575,9.2357,15.3829
13,0,69.1401,55.2867,10.8441,15.0983
13,0,69.4211,55.8111,11.4119,15.4564
13,0,68.9949,57.3623,10.683,14.5384
13,0,68.7733,58.9539,10.6501,12.3014
13,0,68.8419,61.1383,13.8565,7.9822
13,0,67.7255,63.6904,25.1277,8.072
13,0,64.9147,63.4688,40.392,26.0981
13,0,62.2972,61.613,53.5415,44.7994
13,0,58.283,59.1154,70.5507,70.61
13,0,54.0145,57.0216,85.8949,93.7615
13,0,46.5105,53.646,113.9148,126.9264
13,0,42.4687,51.1658,135.993,151.3919
13,0,43.6532,46.8348,158.758,164.2192
13,0,34.2221,37.5016,154.8719,156.9948
13,0,31.5237,33.239,148.8863,150.9729
13,0,30.8451,32.9892,148.3459,152.7097
13,0,27.4066,30.4822,145.1951,150.0028
13,0,27.3032,30.0358,145.3583,149.0636
13,0,28.8584,30.6804,145.5616,149.4085
13,0,28.5271,30.3612,144.9063,148.7827
13,0,30.2158,30.8442,146.1968,148.1987
13,0,31.7091,33.0676,145.1672,147.4452
13,0,33.1028,34.8671,141.4739,143.3994
13,0,36.8811,36.5482,138.243,134.8587
13,0,40.4444,39.0616,133.7232,127.3287
13,0,47.3769,43.7829,115.4529,113.2941
13,0,55.2255,49.1395,102.8019,99.5248
13,0,65.1894,59.8929,88.7259,78.7792
13,0,73.584,68.7112,70.9616,61.831
13,0,81.7679,76.8052,53.5589,42.3758
13,0,87.6634,82.6343,28.275,20.5722
13,0,83.3774,81.5798,19.2902,19.3644
13,0,72.5666,69.3984,15.043,20.78
13,0,66.5179,57.7102,4.6496,15.2336
13,0,70.1959,51.9019,2.8475,18.512
13,0,72.5423,49.0711,10.8246,22.1618
13,0,68.0929,50.993,12.5972,24.3368
13,0,68.4669,52.7691,9.8306,24.6781
13,0,70.767,52.6357,11.0898,21.3759
13,0,71.1175,55.1369,11.8669,18.1927
13,0,73.5586,60.0061,9.3935,13.3166
13,0,78.1821,64.8667,11.2604,7.2811
13,0,83.6569,69.4824,16.8013,4.3768
13,0,84.4817,70.588,21.3649,16.8251
13,0,82.2103,69.2609,35.592,38.1879
13,0,78.2237,66.0097,52.1585,57.692
13,0,70.7372,61.9143,75.9314,86.5633
13,0,64.0457,61.2018,93.9123,107.98
13,0,55.6,60.0149,117.9607,136.0985
13,0,49.6504,58.5043,138.7272,152.3767
13,0,47.7121,49.2067,157.811,156.5523
13,0,38.985,35.3216,156.7191,147.0435
13,0,34.3062,29.4133,149.7783,144.7237
13,0,36.7952,28.8433,150.6444,144.8412
13,0,35.1839,29.6598,149.7231,145.8315
13,0,33.3256,29.7968,147.8468,145.8244
13,0,33.8848,30.0397,148.4402,145.8537
13,0,33.2907,31.1705,147.8702,146.3876
13,0,32.1381,33.5266,147.4115,146.5784
13,0,33.6501,35.8533,147.8775,143.7218
13,0,35.7295,39.3733,146.1741,139.9803
13,0,37.7389,44.7539,142.0979,133.129
13,0,41.8487,48.1029,141.9479,122.3924
13,0,46.1621,52.0518,136.3795,112.0911
13,0,50.0984,58.7061,121.7002,101.0973
13,0,60.6923,68.8196,100.7408,77.8266
13,0,70.7543,76.6045,82.3765,58.1413
13,0,80.6907,83.733,62.0294,37.9369
13,0,87.673,87.6788,42.5922,25.6041
13,0,91.6117,83.2556,27.6582,26.3327
13,0,81.7643,74.7642,24.4655,21.63
13,0,70.073,70.6837,12.2975,5.68
13,0,71.8609,69.7744,10.2112,5.0827
13,0,72.5836,69.9062,14.674,15.9596
13,0,69.7186,68.8838,12.8759,15.7224
13,0,70.3569,67.5687,10.6682,7.8388
13,0,70.4731,67.2218,11.3257,8.0382
13,0,69.7125,67.8204,10.4938,10.7826
13,0,69.9999,68.1988,7.906,6.6731
13,0,71.4088,67.916,5.8409,1.7106
13,0,72.3143,67.5198,6.7909,11.057
13,0,73.3405,66.5009,17.4248,25.4036
13,0,72.0722,62.8232,37.3584,48.7118
13,0,65.7686,58.1511,63.7652,78.623
13,0,58.5436,55.5632,92.4903,110.2409
13,0,55.0239,53.3098,122.7189,145.0781
13,0,54.3227,47.8585,151.6009,161.3508
13,0,50.0653,38.6386,160.2816,153.0373
13,0,43.14,36.5733,152.72,148.338
13,0,41.8715,35.8548,150.9755,149.7102
13,0,41.3003,34.1642,151.2299,149.4517
13,0,39.8049,33.8454,150.5685,148.6261
13,0,39.8959,34.8599,150.093,148.679
13,0,39.875,35.3323,149.99,149.063
13,0,39.4657,36.0423,149.5507,149.167
13,0,40.1708,37.6326,149.7767,149.2777
13,0,41.0282,39.2608,148.6311,148.4439
13,0,41.6119,41.5672,144.5957,145.4869
13,0,44.3863,44.1026,139.3186,137.6899
13,0,46.4246,46.7918,132.4028,132.4748
13,0,49.492,50.5783,119.2141,123.9933
13,0,54.3104,53.4603,108.7421,111.5802
13,0,62.0651,58.3121,90.2311,92.7127
13,0,68.969,62.7832,76.0356,78.7162
13,0,77.538,69.3146,61.4681,59.2022
13,0,86.5424,75.1655,42.4776,40.4325
13,0,92.2187,79.7463,29.1533,23.032
13,0,87.7521,80.0859,18.8084,12.9229
13,0,80.8497,76.2243,10.5284,11.3111
13,0,77.7545,68.9349,6.9781,4.6139
13,0,73.7094,61.7851,7.9615,9.4287
13,0,69.1843,57.3173,11.2911,15.1305
13,0,62.2452,52.136,15.7018,22.193
13,0,57.6361,48.8714,18.7436,26.606
13,0,52.3756,43.8169,23.675,31.3214
13,0,46.2134,38.574,29.0699,36.2437
13,0,38.8705,33.3969,34.2014,42.2177
13,0,32.0506,28.6024,39.7761,47.318
13,0,22.7433,21.9148,45.866,51.9718
13,0,20.9231,14.8565,49.1369,55.1012
13,0,19.2863,13.6156,52.7086,58.4434
13,0,17.4692,12.9658,56.153,60.8403
13,0,15.7191,11.9015,59.3745,63.3514
13,0,14.4337,9.2754,62.0583,67.1048
13,0,12.8338,5.5285,64.3961,71.8198
13,0,9.5537,1.9122,68.2024,79.8466
13,0,6.4579,7.6586,71.1892,86.4912
13,0,4.3048,12.5458,73.5802,91.3272
13,0,3.3083,13.973,75.6073,93.0457
13,0,3.211,12.5638,76.6335,92.3449
13,0,2.8745,10.247,77.9374,91.3353
13,1,10.2102,9.2309,71.5137,91.1637
13,1,10.3124,6.8107,74.373,89.3907
13,1,10.3393,6.5556,74.36,89.342
13,1,10.1844,6.6879,74.4852,89.3359
13,1,10.1575,6.7633,74.5322,89.3622
13,1,10.3119,6.7732,74.3661,89.5038
13,1,10.2793,6.822,74.3444,89.5592
13,1,10.1832,6.7889,74.4731,89.5524
13,1,10.1971,6.8122,74.4436,89.5435
13,1,10.2609,6.8899,74.396,89.6563
13,1,10.1844,6.9166,74.4422,89.6944
13,1,10.1544,6.9989,74.3839,89.7025
13,1,10.1808,6.9955,74.3299,89.6573
13,1,10.2231,6.9297,74.402,89.7084
13,1,10.1833,7.0192,74.411,89.6275
13,1,10.118,7.0943,74.5021,89.6628
13,1,10.3356,7.0089,74.3017,89.5655
13,1,10.7674,7.0337,73.8919,89.6129
13,1,11.0234,7.1522,73.5805,89.6946
13,1,11.0462,7.3247,73.5169,89.6515
13,1,11.0606,7.6284,73.3376,89.3567
13,1,11.0093,7.7582,73.1364,89.1472
13,1,11.1327,7.565,72.7327,88.6884
13,1,11.1556,6.9885,72.2654,87.6433
13,1,11.2833,6.2074,71.7098,86.5255
13,1,11.7139,4.05,70.7246,83.8421
13,1,12.3674,3.6442,69.5653,80.8524
13,1,13.6675,5.2741,67.5556,78.0737
13,1,15.0383,5.9397,65.8829,76.6845
13,1,16.255,5.5427,63.5344,74.5997
13,1,16.4734,5.3727,61.7801,72.7235
13,1,18.7838,5.4765,57.1729,69.7174
13,1,20.8851,5.9577,53.1812,67.0084
13,1,23.3795,7.5455,49.2017,63.1598
13,1,29.8173,9.3897,44.2416,58.925
13,1,34.4215,11.0162,40.0511,55.2881
13,1,38.6457,13.9815,35.5007,49.5687
13,1,40.258,17.6564,33.8118,46.802
13,1,43.8916,25.2878,30.7234,41.7628
13,1,47.8679,31.3624,27.6789,36.167
13,1,52.8486,37.8427,23.7063,29.6947
13,1,57.5546,43.03,19.4874,23.805
13,1,61.2458,46.9479,16.4764,19.0943
13,1,65.9349,52.2283,12.7896,12.4633
13,1,69.2292,56.3954,11.0514,6.864
13,1,72.058,60.7928,11.3266,1.9867
13,1,74.1383,64.3061,12.4107,5.3594
13,1,76.4123,67.3599,14.2781,10.1867
13,1,77.4968,69.2093,15.8418,13.321
13,1,78.76,70.8876,17.0191,15.9298
13,1,79.8699,71.4182,17.6669,16.632
13,1,80.5574,71.9478,17.9669,16.9437
13,1,80.4918,72.3597,17.623,17.2623
13,1,81.0246,72.3561,17.3107,16.752
13,1,81.3127,72.3228,17.1972,16.1338
13,1,80.4616,72.1532,17.0673,15.3089
13,1,79.0876,71.1612,17.3876,13.0089
13,1,78.9435,69.4149,17.7438,10.937
13,1,78.0617,66.7513,18.5273,12.3724
13,1,75.5976,63.9974,21.6682,17.1999
13,1,72.7905,60.3648,26.2492,26.4757
13,1,69.5766,57.1006,31.674,35.9417
13,1,65.9264,53.5369,38.5852,47.0487
13,1,63.3058,50.437,43.5753,57.4686
13,1,59.6145,47.1914,50.6963,71.0804
13,1,57.0013,45.4416,55.8825,79.6265
13,1,54.9913,43.0988,60.0149,87.2963
13,1,54.3556,41.614,61.2604,91.0853
13,1,52.3835,40.0356,65.5443,98.3198
13,1,50.8008,38.9828,69.0491,106.6077
13,1,49.9713,38.0348,70.907,114.5152
13,1,49.606,38.5689,71.6151,120.2491
13,1,48.3975,39.2321,75.0108,130.799
13,1,47.5544,38.4605,77.4578,134.2005
13,1,46.7086,36.0182,79.4502,135.3702
13,1,46.0832,33.8418,81.2185,134.322
13,1,44.7122,32.3823,86.1261,135.5124
13,1,43.9016,32.2434,89.3276,136.4986
13,1,43.6254,32.238,91.6845,135.5573
13,1,43.5038,31.7215,93.3107,135.4821
13,1,43.3417,31.3223,93.3091,135.4256
13,1,43.4615,31.3257,91.1657,134.2729
13,1,43.5461,31.5516,91.1554,134.1937
13,1,43.5266,31.5929,92.2697,133.7135
13,1,43.7367,31.5723,91.6269,132.1233
13,1,43.9909,32.2081,90.1418,129.3491
13,1,44.2248,32.8815,89.6061,128.1302
13,1,44.7239,33.5004,88.3444,124.0147
13,1,45.3621,33.4697,85.646,113.8763
13,1,46.4141,34.6349,81.7929,104.5509
13,1,47.289,36.4332,79.7058,98.7509
13,1,48.0854,37.8156,77.5547,93.1356
13,1,49.5271,39.3389,72.6549,83.6488
13,1,50.1229,41.2862,70.417,73.7874
13,1,50.8057,43.4649,68.2702,64.3685
13,1,51.1571,45.0335,67.5667,56.4291
13,1,52.7544,48.5745,63.1141,41.9651
13,1,55.668,51.5638,56.4593,33.3962
13,1,59.8795,59.5578,47.7686,19.3795
13,1,62.8722,68.2327,41.2944,11.505
13,1,67.1749,74.0188,33.2016,21.8613
13,1,69.8367,74.1376,28.4731,22.6211
13,1,72.7198,69.037,23.4006,15.8362
13,1,77.6874,66.5875,17.5148,14.6763
13,1,80.6101,67.4465,15.4445,18.4728
13,1,84.1427,67.937,14.9647,20.444
13,1,85.3084,66.4948,15.352,17.3992
13,1,83.8938,66.0375,14.7446,16.7981
13,1,82.8625,66.0491,14.4756,17.5817
13,1,84.3901,66.8862,14.7321,17.503
13,1,84.7935,65.9679,14.9573,16.7014
13,1,83.1005,65.2504,14.3521,16.7629
13,1,83.404,64.7887,14.3068,15.7079
13,1,83.785,65.0293,14.3067,15.1647
13,1,83.4604,64.9236,14.424,13.5651
13,1,83.4233,62.8173,14.6819,7.5676
13,1,82.7868,60.9967,15.3386,2.7653
13,1,82.0033,59.9581,16.473,5.6127
13,1,80.8625,56.9919,18.1688,16.8046
13,1,78.589,54.1058,21.0527,26.8422
13,1,75.0271,50.2172,26.4508,41.2718
13,1,72.9226,47.094,30.1672,55.7624
13,1,71.4224,44.8771,32.3685,68.0739
13,1,69.2522,42.6457,35.2978,83.8319
