personNum,Stage,Angle1,Angle2,Angle3,Angle4,Angle5
14,1,0.391671,172.3326,168.1075,0.243893,0.401538
14,1,0.581146,172.665,166.2236,0.407344,0.585506
14,1,0.735685,172.8015,164.6291,0.584838,0.764127
14,1,0.898746,172.3109,163.2237,0.764639,1.068079
14,1,1.173031,172.0616,161.3578,1.097892,1.377003
14,1,1.424365,172.2365,159.0934,1.436268,1.698696
14,1,1.786298,172.4124,156.4837,1.845147,2.068857
14,1,2.190173,172.3725,154.6321,2.336237,2.440639
14,1,2.716421,172.2599,152.216,2.768949,2.902319
14,1,3.177305,172.3665,149.631,3.358879,3.35573
14,1,3.642875,172.7792,146.9229,3.916966,3.809714
14,1,4.176967,173.0126,144.3071,4.488513,4.249758
14,1,4.601513,173.2195,141.9535,5.137515,4.710729
14,1,5.049271,173.1024,139.9208,5.750196,5.232293
14,1,5.600002,173.0124,137.7881,6.402298,5.782216
14,1,6.040658,172.9539,136.1023,7.073877,6.318045
14,1,6.626434,172.7974,134.2465,7.67859,6.98932
14,1,7.089002,172.5904,133.0526,8.460626,7.507181
14,1,7.671737,172.096,131.5145,9.111711,8.191295
14,1,8.165343,171.6519,130.1221,10.024247,8.729762
14,1,8.747811,171.8589,128.4222,10.715773,9.367162
14,1,9.173589,172.2396,127.0463,11.592448,9.958602
14,1,9.643591,172.2435,125.5306,12.374444,10.73944
14,1,10.21442,171.9923,124.3224,13.402003,11.483516
14,1,10.637244,172.0417,123.296,14.409443,12.178675
14,1,10.938354,172.0016,122.6163,15.227916,12.722857
14,1,11.686513,171.2895,121.6042,15.869051,13.854621
14,1,12.249457,171.1071,120.9308,17.369267,14.629517
14,1,12.869708,171.0355,120.0263,18.362253,15.59655
14,1,13.632431,170.8174,119.3589,19.590105,16.499588
14,1,14.333906,171.1065,118.8867,20.701511,17.342785
14,1,14.953459,171.2309,117.7878,21.713469,18.277225
14,1,15.433604,170.5588,116.4608,22.87649,19.099289
14,1,15.935322,169.7164,115.2853,23.964907,19.915985
14,1,16.268974,168.4652,114.5248,25.127842,20.642559
14,1,16.665415,166.5659,112.6065,26.114548,21.483309
14,1,16.969175,164.5703,110.6269,27.395824,22.234507
14,1,17.249594,161.8882,108.5321,28.430214,22.964458
14,1,17.503635,159.3821,107.1433,29.500446,23.496281
14,1,17.718124,156.2477,105.3782,30.238451,24.036257
14,1,17.796104,153.407,103.174,31.113859,24.441792
14,1,17.947016,150.4943,101.0459,31.89814,24.788727
14,1,18.077734,147.1685,98.8122,32.59642,25.149185
14,1,18.095764,137.307,96.4019,33.143257,25.428066
14,1,18.221519,127.3279,93.7989,33.656792,25.677662
14,1,18.275078,120.54,91.959,33.980972,25.833199
14,1,18.256535,113.5533,89.3264,34.235657,25.921438
14,1,18.345171,107.6278,87.0183,34.582771,26.047508
14,1,18.381865,101.2365,85.2797,34.699619,26.145672
14,1,18.39819,96.5057,83.7868,34.863819,26.165451
14,1,18.353384,90.4325,81.8152,35.03125,26.242577
14,1,18.258474,85.5187,80.9218,35.232162,26.250074
14,1,18.211491,81.2644,79.5647,35.397415,26.180765
14,1,18.190935,77.7239,78.5026,35.527607,26.13064
14,1,17.99481,74.1277,78.0308,35.602604,26.103884
14,1,17.859118,71.8397,77.2659,35.702438,26.10993
14,1,17.782301,69.657,75.8705,35.890198,26.035461
14,1,17.744242,67.1653,75.8423,35.998966,25.975994
14,1,17.649939,65.4544,75.5739,36.085243,25.92514
14,1,17.431299,64.7191,74.8462,36.14497,25.878624
14,1,17.255053,64.334,74.1991,36.137344,25.879461
14,1,17.203815,64.834,72.8675,36.13887,25.803715
14,1,17.059055,65.5968,71.6654,35.946289,25.796581
14,1,17.06093,65.966,71.5743,35.848831,25.756145
14,1,17.042667,66.2674,71.4181,35.701866,25.745062
14,1,17.022743,67.0477,70.8773,35.652401,25.814577
14,1,17.054911,67.0485,71.3643,35.696514,25.842365
14,1,17.096664,66.4342,71.8809,35.71793,25.857992
14,1,17.094572,66.8948,71.2566,35.720844,25.892384
14,1,17.02446,66.5186,71.6343,35.616245,25.819565
14,1,16.880419,66.1725,71.9065,35.608658,25.807047
14,1,16.895277,67.0162,71.6977,35.568848,25.695705
14,1,16.839323,68.2735,71.6923,35.327137,25.493504
14,1,16.502304,69.836,71.7449,35.198723,25.258919
14,1,16.037846,71.386,71.9491,34.81369,24.960684
14,1,15.51441,73.414,72.1431,34.639683,24.520412
14,1,14.969359,75.055,72.4084,34.224308,24.156092
14,1,14.188133,77.656,73.2077,33.822582,23.621754
14,1,13.441757,81.2444,73.127,33.316727,22.989645
14,1,12.614602,84.3064,74.7597,32.678261,22.369694
14,1,11.709016,87.5937,76.3679,32.078369,21.737965
14,1,10.849576,92.5759,76.0298,31.516527,21.120756
14,1,9.965472,96.813,77.3166,30.830116,20.445227
14,1,8.830597,100.8558,79.7465,30.099577,19.613111
14,1,7.82807,106.692,79.8055,29.405224,18.969791
14,1,7.311072,110.2537,80.9321,28.722334,18.559681
14,1,6.300393,117.7875,82.3289,28.257545,17.601553
14,1,5.437254,125.2664,82.1261,27.302502,16.74696
14,1,4.736896,131.1774,83.7278,26.394611,16.147913
14,1,3.831445,139.7773,85.8055,25.653479,15.416669
14,1,3.091362,149.2801,85.6915,24.787634,14.701628
14,1,2.26287,151.9937,87.6373,23.964781,13.925509
14,1,1.643658,154.3268,90.255,22.885017,13.292547
14,1,1.207394,155.987,90.887,21.93079,12.572343
14,1,0.863887,157.9455,92.3171,20.88241,11.853397
14,1,0.884923,159.7127,94.1551,19.705841,11.200994
14,1,1.391001,161.6507,95.1777,18.754793,10.381595
14,1,2.173759,163.2625,95.9248,17.592587,9.693268
14,1,2.884323,164.5041,97.3267,16.51812,9.064187
14,1,3.749566,165.6954,99.0239,15.55305,8.310872
14,1,4.413218,166.3906,100.0747,14.425558,7.782278
14,1,5.10584,167.466,101.8464,13.662189,7.074098
14,1,5.495616,168.358,102.9906,12.587678,6.627589
14,1,6.075767,169.0251,104.1725,11.831298,6.067243
14,1,6.381408,169.6092,105.1003,10.965893,5.067321
14,1,6.53423,169.9628,106.429,10.021441,4.697653
14,1,6.792982,170.1027,108.0967,9.2697,4.138105
14,1,6.879284,170.8732,110.748,8.46696,3.311566
14,1,6.891875,170.8944,112.4196,7.576056,2.920407
14,1,6.799504,171.0501,114.2623,6.949043,2.468152
14,1,6.791278,170.8447,116.6582,6.212113,2.062509
14,1,6.682781,170.3751,118.5064,5.514519,1.751895
14,1,6.385432,170.7686,122.1627,4.888922,1.381119
14,1,6.286592,170.8269,124.4627,4.072368,1.0772
14,1,6.111381,170.2014,126.2918,3.507773,0.740457
14,1,5.841639,170.6357,129.0229,2.969133,0.484971
14,1,5.578332,170.6604,132.0515,2.514739,0.155766
14,1,5.410518,170.4801,134.2709,1.968614,0.164325
14,1,5.278414,170.5295,136.9038,1.431628,0.354982
14,1,5.101655,170.7928,139.765,1.143294,0.590829
14,1,4.944348,170.8631,142.125,0.639496,0.495746
14,1,4.981142,170.9062,144.7081,0.325659,0.701929
14,1,4.976852,170.9362,147.1404,0.034264,0.835328
14,1,4.835293,170.987,149.6064,0.218503,1.007942
14,1,4.869449,170.9091,152.2924,0.533759,1.151651
14,1,4.910354,171.0298,154.4751,0.65132,1.344357
14,1,4.87552,171.7092,156.4862,0.820915,1.491872
14,1,4.872304,172.1693,159.7137,0.954086,1.668943
14,1,4.805626,172.3204,161.5551,1.080465,1.809375
14,1,4.671141,173.372,162.7331,1.251013,1.994196
14,1,4.58864,173.8505,163.9798,1.43545,2.069141
14,1,4.590987,172.547,166.2368,1.573088,2.292003
14,1,4.720532,170.6956,169.1306,1.684815,2.477808
14,1,4.83124,170.6741,170.5309,1.783228,2.64101
14,1,4.885154,171.9489,170.6621,1.857621,2.800511
14,1,4.9627,172.1739,170.2553,1.916834,3.052809
14,1,5.081722,171.8401,170.1735,1.936843,3.151259
14,1,5.146279,172.2426,170.1842,1.936034,3.17595
14,1,5.180318,172.9848,168.9498,1.936641,3.211991
14,1,5.15461,173.0914,168.4327,1.849597,3.220817
14,1,5.163346,173.578,169.3932,1.784983,3.182354
14,2,0,172.0704,173.6551,0.019782,0
14,2,0.019782,172.064,173.6593,0.019782,0.019782
14,2,0.175829,172.0322,173.6774,0.019782,0.019782
14,2,0.291412,172.0711,173.6319,0.019782,0.039565
14,2,0.388158,172.0327,173.6008,0,0.048457
14,2,0.438795,171.9189,173.5631,0,0.062557
14,2,0.57164,171.9119,173.3903,0.019782,0.121947
14,2,0.74991,172.0576,173.2346,0.019782,0.155766
14,2,0.923869,172.1627,173.2126,0,0.185575
14,2,1.108358,171.947,173.0167,0.027976,0.223812
14,2,1.315964,171.511,172.1873,0,0.356632
14,2,1.396057,171.3324,171.6608,0.090654,0.427958
14,2,1.476047,171.4138,172.1102,0.222056,0.581482
14,2,1.593727,171.4547,172.635,0.346615,0.688702
14,2,1.861725,171.9534,172.5784,0.441905,0.858434
14,2,2.141009,172.629,171.6832,0.601659,1.063304
14,2,2.457901,172.443,171.2382,0.777329,1.319083
14,2,2.931379,172.0773,170.6322,0.954291,1.609246
14,2,3.593086,172.0333,169.5667,1.14995,1.937247
14,2,4.350101,172.2448,168.1135,1.373446,2.351769
14,2,5.00402,172.519,166.9254,1.561851,2.7157
14,2,6.029841,172.5864,165.4857,1.731897,3.264528
14,2,6.802965,172.1596,164.126,2.007791,3.753011
14,2,7.873872,171.6199,161.0108,2.210631,4.451751
14,2,8.802567,170.8318,158.1025,2.527239,5.102154
14,2,9.807624,169.705,154.4642,2.844963,5.850323
14,2,10.804124,168.959,151.5017,3.18592,6.4492
14,2,11.576326,168.2374,149.4553,3.561504,7.081332
14,2,12.795657,166.5193,145.022,3.85036,8.725035
14,2,14.456262,164.5016,139.6601,4.336618,10.036365
14,2,15.722642,163.2318,136.0446,4.860509,10.865042
14,2,17.545259,161.1802,130.7814,5.187047,12.216611
14,2,18.927269,159.6865,126.922,5.630506,13.387586
14,2,21.002317,157.7567,122.1002,5.940527,14.692609
14,2,22.345783,156.1975,118.7349,6.342112,15.589562
14,2,24.390982,153.6726,113.073,6.621964,17.034428
14,2,26.137758,151.9258,108.6363,7.042275,18.19109
14,2,28.1446,143.5727,103.6841,7.400856,19.584572
14,2,30.142517,136.3943,98.6547,7.932959,20.939445
14,2,32.280628,130.8917,93.9627,8.396624,22.219828
14,2,34.757545,124.9781,88.7194,8.868313,23.760742
14,2,37.268814,119.0727,83.4702,9.370581,25.299608
14,2,39.616066,113.7629,78.7407,9.758463,26.579069
14,2,41.7085,108.73,74.1015,10.121699,27.828112
14,2,43.990604,103.6491,69.2142,10.53506,29.167727
14,2,46.166611,98.8902,64.931,10.935277,30.238619
14,2,48.510067,93.4548,60.0486,11.335967,31.489985
14,2,49.909992,89.9659,56.6676,11.844183,32.32579
14,2,51.73148,85.6033,52.5922,12.087653,33.230762
14,2,52.905918,82.5389,50.2926,12.468102,33.806652
14,2,54.096691,79.8458,47.5438,12.675569,34.490601
14,2,55.229286,77.8179,45.1972,12.933169,34.902439
14,2,56.189175,75.8721,43.1817,13.182064,35.27623
14,2,56.690868,74.8659,42.1093,13.493783,35.649502
14,2,57.386097,73.1159,40.6647,13.724167,35.953735
14,2,57.897053,72.0395,39.2588,14.060572,36.162785
14,2,58.267727,71.5089,38.1791,14.342208,36.485294
14,2,58.515217,70.9324,37.614,14.58571,36.620735
14,2,58.969406,69.8961,36.8966,14.701278,36.802273
14,2,59.341385,69.6126,36.5425,14.914791,37.04187
14,2,59.563221,69.3072,36.2256,15.079783,37.24707
14,2,59.759705,69.07,36.2753,15.20672,37.392006
14,2,59.851387,69.4921,36.1943,15.236611,37.494759
14,2,59.853886,70.2895,36.084,15.202931,37.598778
14,2,59.844715,70.5221,36.1338,15.159544,37.61375
14,2,59.803513,70.3276,36.0856,15.129256,37.563026
14,2,59.577488,70.5638,36.2039,15.072613,37.438694
14,2,59.249653,70.7156,36.6897,15.005846,37.230667
14,2,58.536991,70.9649,37.4114,14.887194,36.807518
14,2,57.851044,71.5046,37.8721,14.662525,36.443501
14,2,56.696903,72.2996,38.8834,14.516658,35.767658
14,2,55.599575,73.4536,40.2841,14.237539,35.168594
14,2,54.0849,74.8561,41.6566,14.001665,34.330135
14,2,52.781494,76.0151,43.255,13.665313,33.537178
14,2,50.994495,77.8617,45.7023,13.383706,32.587166
14,2,49.101185,79.7917,47.852,13.012761,31.486761
14,2,47.550575,81.5692,49.9843,12.651813,30.661469
14,2,45.134727,84.6731,53.8374,12.384273,29.377758
14,2,43.623241,86.8906,56.6676,11.946425,28.41897
14,2,41.835972,90.5133,60.7785,11.622101,27.038141
14,2,40.631733,93.0377,64.283,11.155278,25.980118
14,2,38.745884,96.0937,68.6108,10.804945,24.550127
14,2,37.355881,98.9421,71.1579,10.282504,23.576464
14,2,35.27644,102.4378,75.3917,9.92337,22.139832
14,2,33.914783,104.5293,78.2798,9.386152,21.237976
14,2,31.902016,108.8661,82.3772,9.054623,19.817251
14,2,30.311129,112.2025,86.28,8.554188,18.703039
14,2,29.301731,114.6891,89.9575,8.13236,17.816072
14,2,27.4657,118.8077,94.4207,7.806075,16.334602
14,2,26.268274,121.8394,97.5052,7.212567,15.469213
14,2,24.592093,126.2284,102.3024,6.84762,14.343711
14,2,22.985798,130.5795,106.4773,6.359216,13.298072
14,2,21.505863,135.2806,110.0141,5.912214,12.448678
14,2,20.105267,142.2282,113.9892,5.57777,11.477752
14,2,18.952806,147.7006,117.7404,5.198668,10.620804
14,2,17.573559,149.6617,122.0841,4.805952,9.918336
14,2,16.358639,151.4605,127.0525,4.557156,9.127807
14,2,15.371524,152.486,131.1393,4.212265,8.353834
14,2,14.258478,154.3181,135.3317,3.89747,7.757573
14,2,13.053119,156.5802,140.5421,3.673704,7.065913
14,2,12.340662,157.9492,144.1866,3.426798,6.577601
14,2,11.356554,159.6104,148.9721,3.280381,5.878699
14,2,10.733005,160.929,152.5567,3.019733,5.385724
14,2,9.751953,162.4848,157.4994,2.846063,4.714968
14,2,8.889112,163.611,161.3638,2.59714,4.268428
14,2,8.027834,165.2954,165.5289,2.358002,3.778231
14,2,7.382513,166.9118,168.9063,2.104219,3.251909
14,2,6.697087,167.723,171.6051,1.874297,2.795753
14,2,6.177872,168.3478,173.4394,1.631709,2.422932
14,2,5.640661,169.0349,174.1233,1.43545,1.965529
14,2,5.053926,169.5532,173.9987,1.209175,1.611798
14,2,4.29108,169.7393,173.9284,0.948326,1.217883
14,2,3.716415,170.0219,173.8473,0.673185,1.032303
14,2,3.080069,171.1878,173.2378,0.455425,0.756405
14,2,2.704867,172.1835,172.8499,0.277659,0.597089
15,0,0.027976,172.3491,171.3136,0.019782,0
15,0,0.055953,172.3547,171.347,0.019782,0
15,0,0.098912,172.4425,171.2514,0.019782,0.027976
15,0,0.088469,172.4311,171.2803,0.027976,0.039565
15,0,0.100871,172.5242,171.3019,0.044235,0.102792
15,0,0.137056,172.554,171.3457,0.092787,0.125115
15,0,0.150658,172.5581,171.423,0.108352,0.118694
15,0,0.160713,172.5469,171.5757,0.088469,0.123541
15,0,0.164325,172.7186,171.6093,0.052339,0.139882
15,0,0.173589,173.6028,170.945,0.044235,0.170174
15,0,0.128204,174.1849,170.0679,0.199792,0.139882
15,0,0.139882,173.9968,169.4207,0.317135,0.125115
15,0,0.144018,173.7671,168.1712,0.396635,0.108352
15,0,0.113641,173.5944,166.8072,0.469806,0.158259
15,0,0.17132,173.7071,164.9234,0.567518,0.184517
15,0,0.298707,174.4075,162.2415,0.573349,0.279765
15,0,0.389165,174.345,160.0445,0.509373,0.35443
15,0,0.437007,173.61,158.049,0.408783,0.453272
15,0,0.440575,173.5722,155.3685,0.211218,0.610056
15,0,0.445872,174.014,152.3202,0.044235,0.746772
15,0,0.397128,174.3609,148.7933,0.35718,0.917706
15,0,0.326259,174.1718,146.0619,0.772024,1.109064
15,0,0.272681,174.0673,142.9958,1.134532,1.305513
15,0,0.287355,174.2591,140.051,1.51788,1.484904
15,0,0.34605,174.3502,136.5273,1.886993,1.704791
15,0,0.421973,174.2946,133.5498,2.321615,1.927118
15,0,0.541764,173.7721,130.8154,2.809861,2.085159
15,0,0.703043,173.2055,127.1258,3.287118,2.249597
15,0,0.832982,173.0874,123.5786,3.870548,2.443044
15,0,0.945847,173.2437,120.5795,4.363632,2.577698
15,0,1.125353,173.771,116.3309,4.771877,2.680368
15,0,1.194521,173.9967,113.5336,5.310613,2.741668
15,0,1.220451,174.0104,110.6558,5.694951,2.836763
15,0,1.217722,173.5082,107.8831,6.090816,2.894011
15,0,1.270724,172.2113,105.1847,6.620187,2.887918
15,0,1.25445,172.2993,102.9033,6.979687,2.87358
15,0,1.214987,172.2117,100.2958,7.335614,2.858485
15,0,1.15267,172.5285,96.9202,7.703522,2.818903
15,0,1.084623,173.7484,93.7764,8.283231,2.805399
15,0,1.018948,172.6288,91.8469,8.5743,2.855539
15,0,1.024311,171.1122,91.1236,9.089969,2.859923
15,0,0.917492,170.8093,89.7097,9.455857,2.877256
15,0,0.893943,170.2435,88.4332,9.760418,2.94869
15,0,0.807456,169.9913,87.299,10.291129,3.005438
15,0,0.61992,170.4355,85.6351,10.858462,3.106523
15,0,0.719005,170.2144,84.7281,11.294821,3.241659
15,0,1.026029,170.2787,84.5218,11.720251,3.376784
15,0,1.451583,167.8793,86.3003,11.94819,3.559965
15,0,1.608151,168.1369,85.7664,12.113654,3.65007
15,0,1.531741,169.0016,84.8505,12.300587,3.782685
15,0,1.547754,168.5849,85.4039,12.5579,3.884738
15,0,1.554063,168.2081,86.0301,12.65624,3.98821
15,0,1.682141,168.8268,85.7362,12.723477,4.100834
15,0,1.816177,169.3432,85.6096,12.760576,4.198106
15,0,1.805261,169.6005,85.9784,12.798417,4.270446
15,0,1.753793,169.7465,86.1523,12.860475,4.319241
15,0,1.755354,169.7201,85.8239,12.921353,4.339598
15,0,1.798745,168.8577,85.845,12.966863,4.357029
15,0,1.736298,167.4641,85.5259,13.013292,4.384141
15,0,1.808294,165.012,85.2654,12.996325,4.324226
15,0,1.750889,162.2455,84.9157,12.967228,4.258597
15,0,1.680861,159.0338,84.611,12.934176,4.221739
15,0,1.613012,155.9082,84.0246,12.910246,4.131332
15,0,1.529439,152.6214,83.4434,12.860152,4.105559
15,0,1.536333,149.3496,83.9294,12.890635,4.03148
15,0,1.531996,144.8661,85.4659,12.872452,3.907206
15,0,1.494755,140.4765,85.9712,12.807371,3.841398
15,0,1.544337,124.3495,87.1849,12.85736,3.711301
15,0,1.503111,116.8709,88.8583,12.698163,3.602066
15,0,1.389594,108.8161,89.278,12.67479,3.482734
15,0,1.35393,99.5408,91.0769,12.715505,3.298771
15,0,1.281916,93.4372,91.8105,12.655211,3.139994
15,0,1.198446,87.4576,92.1141,12.646307,3.001723
15,0,1.241435,81.4904,92.5103,12.485254,2.783193
15,0,1.194685,77.9279,90.701,12.429796,2.593821
15,0,1.2698,75.5758,89.7344,12.372389,2.481518
15,0,1.473659,74.2958,87.6684,12.299962,2.354513
15,0,1.566355,73.8814,85.5152,12.354397,2.323721
15,0,1.585849,72.0313,84.9208,12.423543,2.22352
15,0,1.669529,70.9635,84.1002,12.408072,2.166092
15,0,1.772992,70.5203,82.9542,12.490465,2.143841
15,0,1.902589,68.8564,83.0868,12.504195,2.170335
15,0,1.926407,68.247,82.7706,12.478854,2.171326
15,0,1.973082,68.1691,81.9769,12.515027,2.151041
15,0,1.98692,67.8612,81.7132,12.520164,2.162475
15,0,1.917446,66.8892,82.2804,12.561591,2.180142
15,0,1.923764,67.0559,81.8741,12.57432,2.182475
15,0,1.86183,68.3306,80.6896,12.588947,2.212843
15,0,1.831094,68.262,80.929,12.555466,2.242539
15,0,1.718739,68.6953,80.1241,12.6116,2.269347
15,0,1.604984,68.6917,79.9558,12.590404,2.291918
15,0,1.544464,67.9732,80.822,12.573362,2.304352
15,0,1.535696,69.0799,79.363,12.510456,2.283105
15,0,1.609125,68.8862,79.84,12.488207,2.265204
15,0,1.668239,67.7659,81.3224,12.471725,2.250293
15,0,1.676431,68.0706,81.1998,12.406451,2.220349
15,0,1.714292,69.2758,81.4669,12.398278,2.184626
15,0,1.77575,70.4634,82.141,12.436362,2.190531
15,0,1.779383,72.2111,82.1885,12.428828,2.250032
15,0,1.750106,75.6529,82.1253,12.393569,2.363474
15,0,1.767686,78.0676,83.4877,12.435015,2.460845
15,0,1.861725,83.0862,83.6388,12.434078,2.561014
15,0,1.877948,87.8192,83.9235,12.453273,2.680149
15,0,1.972586,94.049,88.8878,12.479629,2.902724
15,0,2.021779,99.4055,92.8407,12.633525,3.023491
15,0,1.925493,110.9782,89.6406,12.715225,3.288429
15,0,1.927524,117.8305,91.0446,12.870598,3.505707
15,0,1.914893,128.6314,95.4029,12.898088,3.739054
15,0,1.890102,140.3323,94.4942,12.848102,3.908208
15,0,1.958247,144.1794,94.6289,12.842372,4.071406
15,0,1.976155,146.527,96.4145,12.464337,4.166733
15,0,1.99007,150.3847,96.0573,12.427114,4.323818
15,0,2.197667,153.7475,94.1184,12.389145,4.388964
15,0,2.31029,156.6391,94.8215,12.3844,4.526839
15,0,2.394573,158.5349,95.0018,12.19102,4.545924
15,0,2.610295,161.6087,92.2579,12.225774,4.454653
15,0,2.692682,163.5964,91.1025,11.926281,4.43937
15,0,2.698128,163.6945,91.9655,11.865561,4.522077
15,0,2.694208,164.7669,90.8471,11.925009,4.485981
15,0,2.675544,165.7688,89.3842,11.874677,4.447217
15,0,2.663372,166.0728,89.0326,11.857819,4.437693
15,0,2.650627,165.4869,89.7061,11.868119,4.519391
15,0,2.593369,165.8127,88.1264,12.029424,4.583129
15,0,2.540602,166.4139,87.6476,12.344561,4.642917
15,0,2.789726,166.718,87.4351,12.569141,4.678935
15,0,2.742882,168.519,85.8488,12.635664,4.703904
15,0,2.683215,168.3971,84.5973,12.68764,4.370584
15,0,2.757189,167.9121,84.0591,12.888706,3.908809
15,0,2.69704,167.4794,84.4654,12.894447,3.795502
15,0,2.668731,167.7623,84.2377,12.865445,3.764576
15,0,2.735021,168.6038,83.4843,12.92317,3.756766
15,0,2.894147,169.0069,83.5569,12.807124,3.706127
15,0,2.903399,169.4887,83.7806,12.749269,3.683764
15,0,2.820084,169.9771,84.4525,12.623841,3.589324
15,0,2.730651,171.1138,84.9177,12.292425,3.509782
15,0,2.589592,173.0822,84.9,12.014964,3.396901
15,0,2.493556,174.401,85.6482,11.676358,3.333839
15,0,2.396861,174.81,87.7902,11.291106,3.271118
15,0,2.42495,173.4297,90.9275,10.888478,3.17336
15,0,2.143293,173.4892,93.1328,10.357632,3.066373
15,0,1.97942,174.37,94.6369,9.757255,3.041888
15,0,1.840475,173.164,99.072,9.335951,2.94078
15,0,1.576319,172.9359,102.8275,8.577278,2.854716
15,0,1.617978,172.5472,105.7672,7.911153,2.751717
15,0,1.475915,173.1125,110.1154,7.290676,2.620996
15,0,1.196813,173.4491,113.3291,6.435503,2.601206
15,0,1.15809,173.1271,117.8674,5.864612,2.560097
15,0,1.38126,173.18,122.1948,5.259187,2.500063
15,0,1.501808,173.3437,127.2916,4.529823,2.450963
15,0,1.703758,173.8263,130.5814,3.964868,2.364219
15,0,1.901354,172.6125,136.4783,3.453944,2.240181
15,0,1.790894,173.3593,139.3357,2.656676,2.152951
15,0,1.840368,173.4182,143.5875,2.566359,2.050709
15,0,1.74125,173.3854,146.7728,1.859937,1.921626
15,0,1.568977,173.8514,149.8231,1.671404,1.787393
15,0,1.47671,173.8401,152.4236,1.412777,1.699042
15,0,1.45871,173.7365,155.677,1.154366,1.606203
15,0,1.621603,174.0475,158.3708,0.981384,1.50753
15,0,1.701114,174.2309,160.6862,0.741777,1.402908
15,0,1.522385,174.3322,163.659,0.453703,1.238436
15,0,1.440893,174.765,165.7594,0.328053,1.039858
15,0,1.395917,175.084,167.092,0.20463,0.90655
15,0,1.327069,173.4749,170.3178,0.079129,0.746248
15,0,1.401513,172.6914,172.3812,0.158259,0.67173
15,0,1.605594,173.3515,173.0163,0.314035,0.628384
15,0,1.823489,173.3221,173.5219,0.613574,0.599378
15,0,2.000271,172.0085,175.1184,0.890214,0.584838
15,1,0.019782,172.8134,170.6292,0.027976,0.019782
15,1,0.027976,172.7983,170.634,0.027976,0
15,1,0.108352,172.7357,169.9036,0,0.800397
15,1,0.173589,172.7299,170.0856,0.108352,0.787085
15,1,0.212142,172.5792,170.3452,0.15949,0.688134
15,1,0.302612,172.303,170.5218,0.165511,0.679838
15,1,0.396635,172.0968,170.6345,0.205584,0.667346
15,1,0.476012,171.3828,170.6392,0.242283,0.628696
15,1,0.631181,170.8881,170.2215,0.329838,0.571982
15,1,0.773543,170.8058,169.8004,0.410216,0.524887
15,1,0.936908,170.3065,170.1154,0.41731,0.393664
15,1,1.140038,169.715,170.2539,0.402998,0.25793
15,1,1.373588,169.4998,169.2106,0.329838,0.092787
15,1,1.597162,169.4588,167.6433,0.157017,0.213062
15,1,1.841431,169.3144,166.1695,0.055953,0.525259
15,1,2.184984,169.2996,164.8915,0.45284,0.868406
15,1,2.688389,169.1672,163.1719,0.858662,1.325594
15,1,3.045875,168.7315,161.849,1.343483,1.690728
15,1,3.511622,168.2271,160.291,1.787503,2.159486
15,1,3.839308,168.2796,159.3187,2.315114,2.465454
15,1,4.545665,168.3262,156.5995,2.664768,3.133129
15,1,5.073233,168.4419,154.1977,3.499223,3.690986
15,1,5.57777,168.4423,151.9858,4.107228,4.248837
15,1,6.109488,168.5467,149.7868,4.77516,4.769865
15,1,6.73927,168.685,147.0455,5.422023,5.411966
15,1,7.167628,168.6614,145.1964,6.201943,5.977075
15,1,7.735886,168.8448,142.7365,6.878458,6.784256
15,1,8.191414,168.9829,140.6731,7.91542,7.386287
15,1,8.729762,168.9731,138.1207,8.685277,8.239761
15,1,9.096905,168.9457,136.3275,9.781345,8.910039
15,1,9.660294,168.9473,133.8371,10.659608,9.834393
15,1,10.123429,168.9832,131.8744,11.883071,10.674035
15,1,10.680542,168.7587,130.1698,12.959814,11.518338
15,1,11.252213,168.8028,128.3592,14.132084,12.372563
15,1,11.738765,168.867,126.795,15.279734,13.139481
15,1,12.387426,168.7579,124.712,16.403587,14.139635
15,1,12.831966,168.4682,123.3541,17.83593,14.866735
15,1,13.153026,168.1951,122.0406,18.793154,15.789122
15,1,13.382762,167.8532,120.6875,20.130693,16.567068
15,1,13.689432,167.415,119.1767,21.239643,17.414566
15,1,13.881309,166.6621,119.0541,22.374895,18.708439
15,1,14.102302,166.5312,118.1752,23.294424,19.626486
15,1,14.375452,165.9617,116.7633,24.424387,20.434196
15,1,14.725629,165.1736,115.464,25.415611,21.149179
15,1,15.246706,164.8477,113.8255,26.372732,21.971746
15,1,15.685395,163.7861,112.5717,27.550207,22.648144
15,1,16.261393,162.9843,111.6106,28.420313,23.411627
15,1,16.70746,162.3512,110.0609,29.442471,24.021982
15,1,17.234882,160.5565,108.1381,30.396091,24.742193
15,1,17.643787,159.4881,107.0005,31.309261,25.247766
15,1,18.176371,158.0815,104.7996,31.997984,25.919531
15,1,18.717209,156.5201,102.3801,33.003983,26.470041
15,1,19.119047,156.0485,100.4472,33.831406,27.007858
15,1,19.498085,154.6085,98.4597,34.601284,27.53862
15,1,19.745686,153.1418,97.2455,35.340683,27.92696
15,1,20.174646,152.2042,95.0106,35.795719,28.470716
15,1,20.4512,150.9688,93.1258,36.541374,28.739767
15,1,20.788708,149.3502,90.9894,36.843433,29.085926
15,1,21.064339,147.9312,88.7444,37.251034,29.29834
15,1,21.190817,146.0928,86.6953,37.548252,29.39216
15,1,21.253998,135.1882,84.3388,37.695335,29.420073
15,1,21.250143,127.149,82.1294,37.799568,29.417326
15,1,21.148771,119.1219,80.1148,37.843372,29.288658
